subdomain,base_domain,web_ports,services_count,has_http,has_https
profesional.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
profesionales.redsalud.cl,redsalud.cl,"80,443",2,True,True
profesor.duoc.cl,duoc.cl,"80,443",2,True,True
progoa.usach.cl,usach.cl,"80,443",2,True,True
programacionacademica.unab.cl,unab.cl,"80,443,8080,8443",4,True,True
programascorporativos.educacionprofesional.ing.uc.cl,uc.cl,"80,443,8080,8443",4,True,True
programassociales.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443",2,True,True
promet.trabajando.cl,trabajando.cl,"80,443",2,True,True
prometheus-auth.tools.walmartdigital.cl,walmartdigital.cl,"80,443",2,True,True
prometheus.tools-hrvlsx.walmartdigital.cl,walmartdigital.cl,"80,443,8080,8443",4,True,True
prometheus.tools.walmartdigital.cl,walmartdigital.cl,"80,443",2,True,True
promo.farmaciasahumada.cl,farmaciasahumada.cl,80,1,True,False
promo.trabajando.cl,trabajando.cl,"80,443",2,True,True
promociones.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
promociones.cinemark.cl,cinemark.cl,"80,443,8080,8443",4,True,True
promoclub.cinemark.cl,cinemark.cl,"80,443,8080,8443",4,True,True
prontus.comercial.chilevision.cl,chilevision.cl,"80,443",2,True,True
prontus.df.cl,df.cl,"80,443",2,True,True
prontus.integramedica.cl,integramedica.cl,443,1,False,True
prontus2.cooperativa.cl,cooperativa.cl,80,1,True,False
propiedades.emol.cl,emol.cl,80,1,True,False
propiedades.yapo.cl,yapo.cl,"80,443,8080,8443",4,True,True
propiedadesmercurio.emol.cl,emol.cl,"80,443",2,True,True
propuesta-tramo.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
prosud.trabajando.cl,trabajando.cl,"80,443",2,True,True
proveedor-dev.mercadopublico.cl,mercadopublico.cl,443,1,False,True
proveedor-pre.mercadopublico.cl,mercadopublico.cl,443,1,False,True
proveedores.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
proveedores.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
proveedores.preunic.cl,preunic.cl,"80,443",2,True,True
proxy-app-dev.redsalud.cl,redsalud.cl,"80,443",2,True,True
proxy-dev-mig-redsalud.redsalud.cl,redsalud.cl,"80,443",2,True,True
proxy-sso-portalinstitucional.api.dirtrab.cl,dirtrab.cl,"80,443",2,True,True
proxy.mat.uc.cl,uc.cl,80,1,True,False
proxy.miportalbeta.bancoripley.cl,bancoripley.cl,"80,443,8080,8443",4,True,True
proxy.udec.cl,udec.cl,80,1,True,False
proxyha.junaeb.cl,junaeb.cl,"80,443",2,True,True
proxyimg.ecn.cl,ecn.cl,"80,443,8080,8443",4,True,True
proyecto.webescuela.cl,webescuela.cl,"80,443",2,True,True
proyecto1.webescuela.cl,webescuela.cl,"80,443",2,True,True
proyecto2.webescuela.cl,webescuela.cl,"80,443",2,True,True
proyectos.tvn.cl,tvn.cl,"80,443",2,True,True
prueba.hosting.cl,hosting.cl,"80,443",2,True,True
prueba.iacc.cl,iacc.cl,"80,443",2,True,True
pruebaconocimientos.pjud.cl,pjud.cl,"80,443",2,True,True
pruebas.cajalosandes.cl,cajalosandes.cl,443,1,False,True
psi20191028.tgr.cl,tgr.cl,"80,443",2,True,True
psicologia.uc.cl,uc.cl,"80,443",2,True,True
pss.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
public-api.yapo.cl,yapo.cl,"80,443,8080,8443",4,True,True
public.api.blue.cl,blue.cl,"80,443,8080,8443",4,True,True
public.dev.yapo.cl,yapo.cl,"80,443,8080,8443",4,True,True
publicaciones.iacc.cl,iacc.cl,"80,443",2,True,True
publicidad.chiletrabajos.cl,chiletrabajos.cl,"80,443",2,True,True
publicidad.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
publicotransbank.trabajando.cl,trabajando.cl,"80,443",2,True,True
pubservice.easy.cl,easy.cl,"80,443",2,True,True
pucbath2019.mat.uc.cl,uc.cl,"80,443",2,True,True
pucobre.trabajando.cl,trabajando.cl,"80,443",2,True,True
pudom.api.blue.cl,blue.cl,"80,443,8080,8443",4,True,True
puertasabiertas.udec.cl,udec.cl,"80,443",2,True,True
pullman-bus.recorrido.cl,recorrido.cl,"80,443",2,True,True
pullman-tur.recorrido.cl,recorrido.cl,"80,443",2,True,True
puntodecompra.www-staging.lider.cl,lider.cl,"80,443",2,True,True
push.biobiochile.cl,biobiochile.cl,"80,443",2,True,True
push.elmostrador.cl,elmostrador.cl,"80,443",2,True,True
pvequip.trabajando.cl,trabajando.cl,"80,443",2,True,True
pw.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
px2c1e.adc.dci.uc.cl,uc.cl,"80,443",2,True,True
pyl.soychile.cl,soychile.cl,"80,443",2,True,True
pymelab.ecn.cl,ecn.cl,"80,443",2,True,True
qa-api.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
qa-apisbech.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
qa-backoffice-4p1.redsalud.cl,redsalud.cl,"80,443",2,True,True
qa-outp-plataformadigital.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
qa.appoderado.cl,appoderado.cl,"80,443",2,True,True
qa.blue.cl,blue.cl,443,1,False,True
qa.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
qa.espn.cl,espn.cl,"80,443",2,True,True
qa.lockerroom.adidas.cl,adidas.cl,"80,443",2,True,True
qa.mygirls.adidas.cl,adidas.cl,"80,443",2,True,True
qa.new-agenda.redsalud.cl,redsalud.cl,"80,443",2,True,True
qa.new-backoffice.redsalud.cl,redsalud.cl,"80,443",2,True,True
qa.publimetro.cl,publimetro.cl,"80,443,8080,8443",4,True,True
qa.reservo.cl,reservo.cl,"80,443",2,True,True
qa.siscom.chilevision.cl,chilevision.cl,443,1,False,True
qa.web.appoderado.cl,appoderado.cl,"80,443",2,True,True
qa2.turbus.cl,turbus.cl,80,1,True,False
qaadp.redsalud.cl,redsalud.cl,443,1,False,True
qawp.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
qf.salcobrand.cl,salcobrand.cl,"80,443",2,True,True
qks2s-mtls.infra-iam.aws-prod4-apsoutheast2.aws.sfdc.cl,sfdc.cl,443,1,False,True
qks2s.foundation.aws-dev4-uswest2.aws.sfdc.cl,sfdc.cl,443,1,False,True
qks2s.foundation.aws-prod14-apnortheast2.aws.sfdc.cl,sfdc.cl,443,1,False,True
qks2s.security.aws-dev5-apsouth1.aws.sfdc.cl,sfdc.cl,443,1,False,True
qks2s.security.fdev1-uswest2.aws.sfdc.cl,sfdc.cl,443,1,False,True
qks2s.security.perf2-uswest2.aws.sfdc.cl,sfdc.cl,443,1,False,True
qotd.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
qpos.redelcom.cl,redelcom.cl,"80,443",2,True,True
qr.publimetro.cl,publimetro.cl,"80,443,8080,8443",4,True,True
qr.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
qr.tumundo.cl,tumundo.cl,"80,443,8080,8443",4,True,True
quebec.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
queueit.cinemark.cl,cinemark.cl,"80,443",2,True,True
quimicaybiologia.usach.cl,usach.cl,"80,443",2,True,True
quimicaymedioambiente.usm.cl,usm.cl,"80,443",2,True,True
quiz.terra.cl,terra.cl,"80,443,8080,8443",4,True,True
quokka.24horas.cl,24horas.cl,"80,443",2,True,True
r.contacto.integramedica.cl,integramedica.cl,"80,443",2,True,True
r.contacto1.integramedica.cl,integramedica.cl,"80,443",2,True,True
r.contacto2.integramedica.cl,integramedica.cl,"80,443",2,True,True
r.entel.cl,entel.cl,"80,443",2,True,True
r.r.usach.cl,usach.cl,"80,443",2,True,True
ra.uc.cl,uc.cl,443,1,False,True
ra3.uc.cl,uc.cl,443,1,False,True
radio.pjud.cl,pjud.cl,"80,443",2,True,True
radiojgm.uchile.cl,uchile.cl,"80,443",2,True,True
radiologos.integramedica.cl,integramedica.cl,"80,443",2,True,True
raf.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
ramtun.ufro.cl,ufro.cl,"80,443",2,True,True
ramtun2a.ufro.cl,ufro.cl,"80,443",2,True,True
ramtun2cluster.ufro.cl,ufro.cl,"80,443",2,True,True
ramtun2n.ufro.cl,ufro.cl,"80,443",2,True,True
rasmovil.polla.cl,polla.cl,"80,443,8080,8443",4,True,True
raspes.polla.cl,polla.cl,"80,443,8080,8443",4,True,True
rcic.ufro.cl,ufro.cl,"80,443",2,True,True
rdex-homepage-qa.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
rdp.gestordocumental.uc.cl,uc.cl,443,1,False,True
reale.trabajando.cl,trabajando.cl,"80,443",2,True,True
rec.conicyt.cl,conicyt.cl,"80,443,8080,8443",4,True,True
reca.pjud.cl,pjud.cl,"80,443",2,True,True
recaudacion.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
receptores-test.pjud.cl,pjud.cl,"80,443",2,True,True
receptores.sence.cl,sence.cl,"80,443",2,True,True
reclamos.cmfchile.cl,cmfchile.cl,"80,443",2,True,True
reclamosweb.dbs.cl,dbs.cl,"80,443",2,True,True
reco.conicyt.cl,conicyt.cl,"80,443,8080,8443",4,True,True
recursosdescargables.trabajando.cl,trabajando.cl,"80,443,8080,8443",4,True,True
recursostic.ucv.cl,ucv.cl,"80,443",2,True,True
red.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
redimin.conicyt.cl,conicyt.cl,"80,443",2,True,True
redlocal.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443",2,True,True
redlocalcapacitacion.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443",2,True,True
redmujerescyt.usach.cl,usach.cl,"80,443",2,True,True
redoncosalud.redsalud.cl,redsalud.cl,"80,443",2,True,True
redsalud.trabajando.cl,trabajando.cl,"80,443",2,True,True
redsearch.conicyt.cl,conicyt.cl,"80,443,8080,8443",4,True,True
reescrituradelaaraucana.uchile.cl,uchile.cl,"80,443",2,True,True
refip-mat2011.cmm.uchile.cl,uchile.cl,"80,443",2,True,True
reformasalajusticia.uc.cl,uc.cl,"80,443",2,True,True
reg.des.adnradio.cl,adnradio.cl,443,1,False,True
regalos.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
regalos.ripley.cl,ripley.cl,80,1,True,False
registration.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
registration.mercadopago.cl,mercadopago.cl,"80,443",2,True,True
registro.df.cl,df.cl,80,1,True,False
registrodigital.turbus.cl,turbus.cl,"80,443",2,True,True
registrosolicitudes.mercadopublico.cl,mercadopublico.cl,"80,443",2,True,True
regularizacionoperacionesdecambios.bcentral.cl,bcentral.cl,"80,443",2,True,True
reintegro.tgr.cl,tgr.cl,"80,443",2,True,True
relaytrk.wom.cl,wom.cl,"80,443",2,True,True
relayweb.salcobrand.cl,salcobrand.cl,"80,443",2,True,True
remates.tgr.cl,tgr.cl,"80,443",2,True,True
rematesiquique.hnc.cl,hnc.cl,"80,443",2,True,True
remedy.red.movistar.cl,movistar.cl,"80,443",2,True,True
rems.ufro.cl,ufro.cl,"80,443",2,True,True
renaico.stats.appoderado.cl,appoderado.cl,"80,443",2,True,True
renta-cerc.c.sii.cl,sii.cl,443,1,False,True
renta-devc.c.sii.cl,sii.cl,443,1,False,True
repechaje.jumbo.cl,jumbo.cl,"80,443",2,True,True
reporteebs.ministeriodesarrollosocial.gob.cl,gob.cl,443,1,False,True
reportes.encuestadocente.uc.cl,uc.cl,"80,443",2,True,True
reportes.junaeb.cl,junaeb.cl,"80,443",2,True,True
reportescomunales.bcn.cl,bcn.cl,"80,443",2,True,True
reports.bsale.cl,bsale.cl,"80,443",2,True,True
reports.match.autofact.cl,autofact.cl,"80,443",2,True,True
repositorio.soychile.cl,soychile.cl,"80,443",2,True,True
repositorio.uc.cl,uc.cl,"80,443",2,True,True
repositoriodedatos.unab.cl,unab.cl,"80,443,8080,8443",4,True,True
repositoriodigital.bcentral.cl,bcentral.cl,"80,443",2,True,True
reprogramacion.uft.cl,uft.cl,"80,443",2,True,True
republicadeitalia.webescuela.cl,webescuela.cl,"80,443",2,True,True
reputacion.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
requerimientos.tgr.cl,tgr.cl,"80,443,8080,8443",4,True,True
resell.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
reservahora-chileenexterior.extranjeria.gob.cl,gob.cl,"80,443,8080,8443",4,True,True
reservasonline.pjud.cl,pjud.cl,"80,443",2,True,True
resources.appoderado.cl,appoderado.cl,"80,443",2,True,True
resources.mega.cl,mega.cl,"80,443,8080,8443",4,True,True
restservices.correos.cl,correos.cl,"80,443",2,True,True
resultados.dalealbo.cl,dalealbo.cl,"80,443,8080,8443",4,True,True
resultados.mutual.cl,mutual.cl,"80,443",2,True,True
resultados.redgol.cl,redgol.cl,"80,443,8080,8443",4,True,True
resultadosle.usm.cl,usm.cl,"80,443,8080,8443",4,True,True
retail.dbs.cl,dbs.cl,"80,443",2,True,True
returns.nike.cl,nike.cl,"80,443,8080,8443",4,True,True
reuniones.emol.cl,emol.cl,"80,443",2,True,True
reva.ucsc.cl,ucsc.cl,"80,443",2,True,True
reviews.adidas.cl,adidas.cl,"80,443",2,True,True
reviews.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
revistaapuntes.uc.cl,uc.cl,"80,443",2,True,True
revistaestudiostributarios.uchile.cl,uchile.cl,"80,443",2,True,True
revistapuntogenero.uchile.cl,uchile.cl,"80,443",2,True,True
revistas.ubiobio.cl,ubiobio.cl,"80,443",2,True,True
revistas.uchile.cl,uchile.cl,"80,443",2,True,True
revistas.unab.cl,unab.cl,"80,443,8080,8443",4,True,True
revistastratus.meteochile.gob.cl,gob.cl,"80,443",2,True,True
reyesdelfestival.lahora.cl,lahora.cl,"80,443,8080,8443",4,True,True
rgs.polla.cl,polla.cl,"80,443,8080,8443",4,True,True
rhona.trabajando.cl,trabajando.cl,"80,443",2,True,True
rhsso-ocp.api.dirtrab.cl,dirtrab.cl,"80,443",2,True,True
rifasolidaria.creattiva.cl,creattiva.cl,"80,443",2,True,True
rigel.dgeo.udec.cl,udec.cl,"80,443",2,True,True
rinie2018.ucsc.cl,ucsc.cl,"80,443",2,True,True
ripley.chiletrabajos.cl,chiletrabajos.cl,"80,443",2,True,True
ris.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443",2,True,True
ro.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
ro.mineduc.cl,mineduc.cl,"80,443",2,True,True
robertkennedy.webescuela.cl,webescuela.cl,"80,443",2,True,True
robotvtex.cencosud.cl,cencosud.cl,"80,443",2,True,True
rockodromo.cooperativa.cl,cooperativa.cl,"80,443",2,True,True
rodelillo14.bcn.cl,bcn.cl,"80,443",2,True,True
rol-financiero.appoderado.cl,appoderado.cl,"80,443",2,True,True
rose.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
rosen.trabajando.cl,trabajando.cl,"80,443",2,True,True
router-test.ucv.cl,ucv.cl,"80,443",2,True,True
rpc.sii.cl,sii.cl,443,1,False,True
rrchile.trabajando.cl,trabajando.cl,"80,443",2,True,True
rrhh.usm.cl,usm.cl,"80,443",2,True,True
rs.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
rs1.clubhipico.cl,clubhipico.cl,"80,443",2,True,True
rshrpscce.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443,8080,8443",4,True,True
rtserver.ecn.cl,ecn.cl,"80,443",2,True,True
rural.mineduc.cl,mineduc.cl,"80,443",2,True,True
rvc.trabajando.cl,trabajando.cl,"80,443",2,True,True
ryk.trabajando.cl,trabajando.cl,"80,443",2,True,True
ryq.trabajando.cl,trabajando.cl,"80,443,8080,8443",4,True,True
s.bcn.cl,bcn.cl,"80,443",2,True,True
s.cbdata.chatbot.shopee.cl,shopee.cl,"80,443",2,True,True
s.entel.cl,entel.cl,"80,443",2,True,True
s.t13.cl,t13.cl,"80,443",2,True,True
s3.autofact.cl,autofact.cl,"80,443",2,True,True
sa.adidas.cl,adidas.cl,"80,443",2,True,True
sabanasanta.uft.cl,uft.cl,"80,443,8080,8443",4,True,True
sac.itau.cl,itau.cl,"80,443,8080,8443",4,True,True
sacreportes.entel.cl,entel.cl,"80,443",2,True,True
sae.tumundo.cl,tumundo.cl,"80,443",2,True,True
sagradoscorazones.webescuela.cl,webescuela.cl,"80,443",2,True,True
saladecomunicacion.santander.cl,santander.cl,"80,443",2,True,True
salaespera.sii.cl,sii.cl,"80,443",2,True,True
salas.pjud.cl,pjud.cl,"80,443",2,True,True
saldos-insolutos.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
salfa.trabajando.cl,trabajando.cl,"80,443",2,True,True
salud.integramedica.cl,integramedica.cl,"80,443",2,True,True
salud360.farmaciasahumada.cl,farmaciasahumada.cl,"80,443",2,True,True
san.ubiobio.cl,ubiobio.cl,"80,443",2,True,True
sanalytics.chilevision.cl,chilevision.cl,"80,443",2,True,True
sandbox.mkt-admin.uat.shopee.cl,shopee.cl,"80,443",2,True,True
sandboxtkc.redsalud.cl,redsalud.cl,"80,443",2,True,True
sanfranciscodeasischolchol.webescuela.cl,webescuela.cl,"80,443",2,True,True
sanjoseschool.webescuela.cl,webescuela.cl,"80,443",2,True,True
sanmartingraneros.webescuela.cl,webescuela.cl,"80,443",2,True,True
sanpedroapostol.webescuela.cl,webescuela.cl,"80,443",2,True,True
sansebastian.webescuela.cl,webescuela.cl,"80,443",2,True,True
sansebastianschool.webescuela.cl,webescuela.cl,"80,443",2,True,True
santiago.trabajando.cl,trabajando.cl,"80,443",2,True,True
santotomas.trabajando.cl,trabajando.cl,"80,443",2,True,True
sat.med.uchile.cl,uchile.cl,"80,443",2,True,True
sauce.mutual.cl,mutual.cl,443,1,False,True
saval.trabajando.cl,trabajando.cl,"80,443",2,True,True
sb.espn.cl,espn.cl,"80,443",2,True,True
sbch.conicyt.cl,conicyt.cl,"80,443",2,True,True
sbepcs3d.entel.cl,entel.cl,443,1,False,True
sbmovil.polla.cl,polla.cl,"80,443,8080,8443",4,True,True
sccnlp-piloto.dirtrab.cl,dirtrab.cl,"80,443",2,True,True
sccnlp.dirtrab.cl,dirtrab.cl,"80,443",2,True,True
sccnlpservices-piloto.dirtrab.cl,dirtrab.cl,"80,443",2,True,True
sceapi.sence.gob.cl,gob.cl,"80,443",2,True,True
schamanaws.entel.cl,entel.cl,443,1,False,True
schedules.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
scholar.google.cl,google.cl,"80,443",2,True,True
scielo.conicyt.cl,conicyt.cl,"80,443,8080,8443",4,True,True
scm.hosting.cl,hosting.cl,"80,443",2,True,True
scotiabank.despegar.cl,despegar.cl,"80,443",2,True,True
sdmedia.adnradio.cl,adnradio.cl,"80,443",2,True,True
search.24horas.cl,24horas.cl,"80,443,8080,8443",4,True,True
search.elmostrador.cl,elmostrador.cl,"80,443",2,True,True
search.sii.cl,sii.cl,443,1,False,True
search.tvn.cl,tvn.cl,"80,443",2,True,True
searchr.sii.cl,sii.cl,443,1,False,True
sebastianscollege.webescuela.cl,webescuela.cl,"80,443",2,True,True
secretariadegenero.pjud.cl,pjud.cl,"80,443",2,True,True
secure.recorrido.cl,recorrido.cl,"80,443",2,True,True
secure.tottus.cl,tottus.cl,"80,443",2,True,True
securecloud.entel.cl,entel.cl,"80,443",2,True,True
secureinsight.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
segreader.emol.cl,emol.cl,"80,443,8080,8443",4,True,True
seguimiento.dirtrab.cl,dirtrab.cl,"80,443",2,True,True
seguimientoenvio.correos.cl,correos.cl,443,1,False,True
seguimientohpv.junaeb.cl,junaeb.cl,"80,443",2,True,True
segundavuelta2013.cooperativa.cl,cooperativa.cl,"80,443",2,True,True
seguro.adnradio.cl,adnradio.cl,"80,443",2,True,True
segurorci.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
seguros.entel.cl,entel.cl,"80,443",2,True,True
segurosalud.uc.cl,uc.cl,"80,443",2,True,True
segurosbechqa.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
sele.sence.gob.cl,gob.cl,"80,443",2,True,True
selectorcert.entel.cl,entel.cl,"80,443",2,True,True
self.emol.cl,emol.cl,"80,443",2,True,True
sell-syi-clstest.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
sell-syi-test.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
selloeditorial.udec.cl,udec.cl,"80,443",2,True,True
selp.sence.gob.cl,gob.cl,"80,443",2,True,True
sem.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443",2,True,True
semanapenaflorina.cooperativa.cl,cooperativa.cl,"80,443",2,True,True
senal2.cooperativa.cl,cooperativa.cl,"80,443",2,True,True
sence.gob.cl,gob.cl,"80,443",2,True,True
sendmail.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
seo.hostgator.cl,hostgator.cl,"80,443",2,True,True
seo.hosting.cl,hosting.cl,"80,443",2,True,True
seoem.api.blue.cl,blue.cl,"80,443,8080,8443",4,True,True
sermovil.loteria.cl,loteria.cl,"80,443",2,True,True
serv2.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
server-dns1.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
server-dns2.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
serverbbcl.biobiochile.cl,biobiochile.cl,"80,443",2,True,True
services.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
services.meteored.cl,meteored.cl,"80,443,8080,8443",4,True,True
services.wom.cl,wom.cl,"80,443",2,True,True
servicio-tecnico.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
servicio.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
servicios-leychile.bcn.cl,bcn.cl,"80,443",2,True,True
servicios-ti.uft.cl,uft.cl,"80,443,8080,8443",4,True,True
servicios.bcn.cl,bcn.cl,"80,443",2,True,True
servicios.bibliotecas.uc.cl,uc.cl,"80,443",2,True,True
servicios.cmfchile.cl,cmfchile.cl,"80,443",2,True,True
servicios.conicyt.cl,conicyt.cl,"80,443,8080,8443",4,True,True
servicios.mega.cl,mega.cl,"80,443,8080,8443",4,True,True
servicios.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
servicios.mutual.cl,mutual.cl,"80,443",2,True,True
servicios.pjud.cl,pjud.cl,"80,443",2,True,True
servicios.salcobrand.cl,salcobrand.cl,"80,443",2,True,True
servicios.tgr.cl,tgr.cl,"80,443",2,True,True
servicios.ucsc.cl,ucsc.cl,"80,443",2,True,True
servicios1.mutual.cl,mutual.cl,"80,443",2,True,True
servicios2.mutual.cl,mutual.cl,"80,443",2,True,True
servidor.powerhost.cl,powerhost.cl,"80,443",2,True,True
servipag-qa.bancofalabella.cl,bancofalabella.cl,"80,443,8080,8443",4,True,True
serviutilitarioweb.mutual.cl,mutual.cl,"80,443",2,True,True
seus.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
sf-api-nwm.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
sfp.usach.cl,usach.cl,"80,443",2,True,True
sfsf.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
sfsf.desa.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
sg.ubiobio.cl,ubiobio.cl,"80,443",2,True,True
sgebs.ministeriodesarrollosocial.gob.cl,gob.cl,443,1,False,True
sgh.unab.cl,unab.cl,"80,443,8080,8443",4,True,True
sgoa.efe.cl,efe.cl,"80,443",2,True,True
sgs.conicyt.cl,conicyt.cl,"80,443",2,True,True
sgscm.laborum.cl,laborum.cl,"80,443,8080,8443",4,True,True
sh-pro10.hostgator.cl,hostgator.cl,"80,443",2,True,True
sh-pro12.hostgator.cl,hostgator.cl,"80,443",2,True,True
sh-pro14.hostgator.cl,hostgator.cl,"80,443",2,True,True
shared10.hostgator.cl,hostgator.cl,"80,443",2,True,True
shared12.hostgator.cl,hostgator.cl,"80,443",2,True,True
shared14.hostgator.cl,hostgator.cl,"80,443",2,True,True
shared16.hostgator.cl,hostgator.cl,"80,443",2,True,True
shared18.hostgator.cl,hostgator.cl,"80,443",2,True,True
shared20.hostgator.cl,hostgator.cl,"80,443",2,True,True
shared22.hostgator.cl,hostgator.cl,"80,443",2,True,True
shared24.hostgator.cl,hostgator.cl,"80,443",2,True,True
shared26.hostgator.cl,hostgator.cl,"80,443",2,True,True
shared28.hostgator.cl,hostgator.cl,"80,443",2,True,True
sharepoint.duoc.cl,duoc.cl,"80,443",2,True,True
shark.hostingplus.cl,hostingplus.cl,"80,443",2,True,True
sheep.hostingplus.cl,hostingplus.cl,"80,443,8443",3,True,True
shipping-frontend.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
shipping.bsale.cl,bsale.cl,"80,443",2,True,True
shopify.tceruti.dev.hosting.cl,hosting.cl,"80,443",2,True,True
shopping.google.cl,google.cl,"80,443",2,True,True
showbiz.publimetro.cl,publimetro.cl,"80,443,8080,8443",4,True,True
si.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
si2.bcentral.cl,bcentral.cl,"80,443",2,True,True
si3.bcentral.cl,bcentral.cl,"80,443",2,True,True
si3.gslb.bcentral.cl,bcentral.cl,"80,443",2,True,True
siacoirs.sence.cl,sence.cl,"80,443",2,True,True
sib.junaeb.cl,junaeb.cl,"80,443",2,True,True
sicadministrativo.sence.cl,sence.cl,"80,443",2,True,True
sicam-apifront.bcentral.cl,bcentral.cl,443,1,False,True
sicam-apifront.gslb.bcentral.cl,bcentral.cl,443,1,False,True
sicam.bcentral.cl,bcentral.cl,443,1,False,True
sicam.gslb.bcentral.cl,bcentral.cl,443,1,False,True
sicol.duoc.cl,duoc.cl,"80,443",2,True,True
siete.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
sige.mineduc.cl,mineduc.cl,"80,443",2,True,True
sigma.efe.cl,efe.cl,"80,443",2,True,True
sigma.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
signup.bsale.cl,bsale.cl,"80,443",2,True,True
sigpae.junaeb.cl,junaeb.cl,"80,443",2,True,True
sihda2021.derecho.uc.cl,uc.cl,"80,443",2,True,True
siiac.junaeb.cl,junaeb.cl,"80,443",2,True,True
siid.bcentral.cl,bcentral.cl,443,1,False,True
siid.gslb.bcentral.cl,bcentral.cl,443,1,False,True
siit.bcn.cl,bcn.cl,"80,443",2,True,True
sima.efe.cl,efe.cl,"80,443",2,True,True
simple-root.ripley.cl,ripley.cl,"80,443",2,True,True
simple-totems.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
simple.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
simpletramites.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443,8080,8443",4,True,True
simuds67-prd.mutual.cl,mutual.cl,"80,443",2,True,True
simulador-transferencia.autofact.cl,autofact.cl,"80,443",2,True,True
simuladorbecas.unab.cl,unab.cl,"80,443,8080,8443",4,True,True
sinab.junaeb.cl,junaeb.cl,"80,443",2,True,True
sinab3.junaeb.cl,junaeb.cl,"80,443",2,True,True
sinabweb.junaeb.cl,junaeb.cl,"80,443",2,True,True
sindicato1.udec.cl,udec.cl,"80,443",2,True,True
sinlimites.centrodeinnovacion.uc.cl,uc.cl,"80,443",2,True,True
sip.uft.cl,uft.cl,443,1,False,True
sis-financiero.iacc.cl,iacc.cl,"80,443",2,True,True
sisfondef.conicyt.cl,conicyt.cl,"80,443",2,True,True
sistema-ventas.dbs.cl,dbs.cl,"80,443",2,True,True
sistema.oirs.usach.cl,usach.cl,"80,443",2,True,True
sistemacontactocentral.bcentral.cl,bcentral.cl,"80,443",2,True,True
